video_id,comment_id,author,author_channel_id,text,like_count,published_at,parent_id,reply_count
wy9ldvLCCBc,UgzMEJxs_-LjIY75RRZ4AaABAg,@義美-c8s,UC9-YzrLyqzJdVTtQA0XiBSg,もう大好き❤💕😘,0,2025-02-26T07:15:30Z,,0
wy9ldvLCCBc,UgwnbA4BIB4FMWNp7fR4AaABAg,@El-1-Sacristan,UCPIsq-zqS2Pt_G6ndqM73iw,Tzuyu Nena we fly in your Boeing 7447 and we get lost in paradise 🔥💘💋🚼🧑‍🍳,0,2025-02-19T14:31:59Z,,0
wy9ldvLCCBc,UgxxHTMq82GAK6wUr_94AaABAg,@El-1-Sacristan,UCPIsq-zqS2Pt_G6ndqM73iw,Tzuyu Babe voliamo sul tuo Boeing 7447 e ci perdiamo in paradiso 🔥💘💋🚼🧑‍🍳,0,2025-02-19T14:31:03Z,,0
wy9ldvLCCBc,UgwcgIdcrcOy_7v-1Ll4AaABAg,@El-1-Sacristan,UCPIsq-zqS2Pt_G6ndqM73iw,쯔위 자기야 우리는 보잉 7447을 타고 천국에서 길을 잃곤 해 💋💘🚼🧑‍🍳💘💋🆗💯🔥🌠💥🦋🧸🐇🌷🌹🐎🏖️🫕🍫🩰🎸📖,0,2025-02-19T14:29:53Z,,0
wy9ldvLCCBc,UgxBGA2OCp9Ou-V2TwR4AaABAg,@El-1-Sacristan,UCPIsq-zqS2Pt_G6ndqM73iw,"Tsuu~i, beibī, watashitachi wa anata no bōingu 7447 ni notte, rakuen ni mayoikonde shimaimashita 🔥💘💋🚼🧑 ‍ 🍳",0,2025-02-19T14:25:45Z,,0
wy9ldvLCCBc,UgymjRJPb6GxjtifIY54AaABAg,@에에에엥-m4c,UCu-ib2q6qGwSHj3TvZi-P_A,히니 보고있나 그립구만,0,2024-12-21T07:53:53Z,,0
wy9ldvLCCBc,Ugw09vZjVWmi2m11dAB4AaABAg,@Анатолій-щ4ч,UC_FwPY9JY3z37ALIcUtGJbw,"Tzuyu, любимая, ну зачем я тебе - для счета..?для удовлетворения твоих амбиций, твоих низменных инстинктов... И твоего ""эго?"" Ты прошла через столько мужчин...,а ещё, через сколько пройдешь..? Вы, не ищите любовь...,а только большие ""магические жезлы - члены""...!и деньги, - и больше ничего..!   Я думал, что ты уже давно забыла меня..., а ты опять, напомнила о себе: всю душу мне разворотила..! Что тебя побудило к этому..? Ты хотя бы, два-три слова написала, чтобы я знал(понял?) твои намерения..!❤😂❤😂❤😂",0,2024-11-23T21:04:04Z,,0
wy9ldvLCCBc,UgyGyLk8F-yv3voxdih4AaABAg,@かがやおさむ-g3n,UCfLgArBxqWTBVip5LMsypeQ,"ダンスノリノリかわいね
うたノリノリですねいいねかわいね一番ですよ😂😂😂😂😂",4,2024-11-22T14:40:39Z,,0
wy9ldvLCCBc,UgxRlvV5BP2_JOPu3Lt4AaABAg,@何斤,UC1NbOW7OH3clpzoAENypMHg,主打一個騷,0,2024-11-22T13:04:52Z,,0
wy9ldvLCCBc,UgwU8WqLGKVb8Z69X594AaABAg,@micky117,UC56C_pCNqyenNyiKTww-1Yw,❤❤❤❤❤❤❤,1,2024-11-22T04:10:19Z,,0
wy9ldvLCCBc,UgyGrGwBxQu2vj1-Bbx4AaABAg,@lawrenceneniojr8614,UCX0d93smsq1N1sBwZgjHd8g,Is she an Angel? ❤❤,6,2024-11-18T06:53:13Z,,1
wy9ldvLCCBc,UgyGrGwBxQu2vj1-Bbx4AaABAg.AAyib8YjoVhAB8Hy1BLkql,@Septemberrrrr,UCNSeiLt2vMbzyB1vgVB89kw,Of course,0,2024-11-22T09:23:19Z,UgyGrGwBxQu2vj1-Bbx4AaABAg,0
wy9ldvLCCBc,UgzZl5gYCOLdn5rWfHZ4AaABAg,@谷口晃英-i5n,UCz3kVUSCeSpWcwZbVFPvUdA,ツウィちゃんキス💋当たったよ😍😍😍,1,2024-11-16T22:10:16Z,,0
wy9ldvLCCBc,UgyZtAHBBHGZWr_RGF14AaABAg,@そどみ,UCjVYlgtGNSPI_VPSalIgnCQ,これ以上美しくなるのはやめてくれ　苦しい笑,1,2024-11-15T10:43:33Z,,0
wy9ldvLCCBc,UgxsY2vPMHsDpGnZRdF4AaABAg,@ふっしーですが,UCL50rnj02JH0FHg99wsd9Mw,恐ろしい程に美女(∩´∀`∩)💕,1,2024-11-11T21:25:52Z,,0
wy9ldvLCCBc,Ugw9yCcgjeqPOcGzbRh4AaABAg,@그린비-g6w,UCxndABvIF32-6QWtw0KrcZg,AI시러요!ㅎ,1,2024-11-10T17:55:22Z,,0
wy9ldvLCCBc,UgyW2lR5P8mCWr8G_D94AaABAg,@javagjwtja,UClhsVQWq8I-39psZmRy1_oQ,❤🎉😊,2,2024-11-10T05:58:13Z,,0
wy9ldvLCCBc,Ugxiqc93ut1-Nle-R-B4AaABAg,@ナナメウエ,UCIoVkVVyUBaAMHIQxtKlMYw,足フェチの俺はツウィの足がいっちゃん好き,1,2024-11-09T15:24:32Z,,0
wy9ldvLCCBc,UgySI4kPCOITuQMmbpJ4AaABAg,@orhanpehlivan5947,UCS756UGxs5EHKKiRCGBVskA,🫦🫦,1,2024-11-08T11:54:04Z,,0
wy9ldvLCCBc,Ugzt_lO8YjB82rkiWGh4AaABAg,@orhanpehlivan5947,UCS756UGxs5EHKKiRCGBVskA,💗💓💓💓💓💗,1,2024-11-08T11:53:55Z,,0
wy9ldvLCCBc,UgyAHzuBp73sTHj4k_94AaABAg,@orhanpehlivan5947,UCS756UGxs5EHKKiRCGBVskA,😍🫶🫶🫶😍,1,2024-11-08T11:53:42Z,,0
wy9ldvLCCBc,UgwT2GqN9lp0LVWPSZ94AaABAg,@orhanpehlivan5947,UCS756UGxs5EHKKiRCGBVskA,💔❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹💔,1,2024-11-08T11:53:32Z,,0
wy9ldvLCCBc,UgwOzrJh-oAV2Qs3GIx4AaABAg,@orhanpehlivan5947,UCS756UGxs5EHKKiRCGBVskA,💜💗💗💗💜,1,2024-11-08T11:53:17Z,,0
wy9ldvLCCBc,UgygDXN4XytyG0swvyl4AaABAg,@92ducati94,UCKu79s16iKp6_edqPo89biw,お綺麗です✨❤,1,2024-11-08T06:10:51Z,,0
wy9ldvLCCBc,Ugxl6xEEfgWO5QoIBY94AaABAg,@Григорий-с3ф,UCFTC8kRvlR3tVvjnc31i_2Q,Кака прелесть,1,2024-11-07T11:06:55Z,,0
